0.18  0.07750854
0.18  0.06829719
0.1  0.11616673
0.11  0.09060071
0.22  0.16092348
0.1  0.13725795
0.14  0.21901013
0.1  0.12231589
0.1  0.12620567
0.13  0.19352761
0.134  0.16726739
0.208  0.22227913
0.214  0.15819657
0.1  0.06038885
0.1  0.05435716
0.1  0.06734802
0.16  0.18211148
0.18  0.14559948
0.31  0.23019769
0.1  0.0150626
0.1  0.01596981
0.1  0.01685218
0.11  0.28144706
0.2  0.11932713
0.21  0.13751527
0.21  0.39017017
0.29  0.27140553
0.51  0.20353177
0.22  0.32518264
0.23  0.43786977
0.61  0.18868108
0.29  0.33562289
0.3  0.3924857
0.41  0.46580011
0.02  0.01897461
0.02  0.02058518
0.02  0.02047962
0.06  0.55222112
0.27  0.07613123
0.67  0.22393791
0.15  0.14724486
0.16  0.17536503
0.2  0.15052648
0.36  0.30517669
0.47  0.29286567
0.74  0.40832354
0.06  0.07307667
0.06  0.06699722
0.06  0.07557421
0.1  0.03368883
0.1  0.04014356
0.1  0.04172814
0.1  0.03336757
0.1  0.0357556
0.1  0.0379442
0.1  0.03699964
0.1  0.03958303
0.1  0.0549226
0.1  0.05648543
0.1  0.06670871
0.1  0.05080071
0.1  0.05400802
0.1  0.05899098
0.1  0.11336385
0.11  0.0599889
0.283  0.29201692
0.29  0.28104921
0.1  0.0996987
0.1  0.1199639
0.1  0.17406576
0.2  0.13217106
0.2  0.06903442
0.2  0.27618491
0.2  0.22851926
0.25  0.4352726
0.3  0.2816394
0.4  0.32552106
0.06  0.06988153
0.07  0.08648832
0.11  0.09539247
0.17  0.19448908
0.23  0.19326251
0.31  0.25947711
0.05  0.08394629
0.08  0.05264451
0.08  0.08015051
0.15  0.21880816
0.2  0.15530109
0.18  0.20199541
0.35  0.24257956
0.08  0.09801456
0.09  0.09911555
0.09  0.08783291
0.12  0.15921655
0.24  0.18828089
0.26  0.21045788
0.11  0.27370544
0.31  0.19523605
0.4  0.22157575
0.1  0.07202443
0.1  0.08534136
0.11  0.07358589
0.073  0.10834068
0.11  0.10153779
0.17  0.11964008
0.01  0.0222893
0.02  0.01376589
0.04  0.02618
0.04  0.04779492
0.06  0.09843797
0.1  0.051767
0.02  0.04120023
0.1  0.02667895
0.1  0.03432336
0.09  0.07364554
0.1  0.07733994
0.11  0.13097369
0.2  0.06866136
0.03  0.06067061
0.05  0.0424335
0.05  0.05622372
0.129  0.19119928
0.25  0.25704537
0.281  0.2104678
0.1  0.06790821
0.1  0.07601982
0.108  0.06400891
0.03  0.04883312
0.04  0.03795922
0.05  0.05104522
0.31  0.13062793
0.17  0.18131302
0.22  0.31208887
0.1  0.07479903
0.12  0.08993163
0.18  0.11148491
0.1  0.12271017
0.1  0.15704667
0.11  0.09305211
0.07  0.10107683
0.1  0.05500785
0.11  0.07490644
0.07  0.14923898
0.13  0.10971635
0.1  0.20946381
0.1  0.04750093
0.18  0.17951359
0.27  0.20135087
0.34  0.50240392
0.14  0.13097131
0.18  0.19348101
0.27  0.25686967
0.1  0.08660422
0.1  0.06807013
0.14  0.0927432
0.1  0.16001172
0.13  0.12656132
0.16  0.10457548
0.19  0.22018297
0.22  0.16495489
0.46  0.40568078
0.19  0.2142741
0.22  0.19857112
0.24  0.23579899
0.18  0.12556089
0.14  0.06849268
0.04  0.0765094
0.06  0.08985858
0.07  0.0788175
0.08  0.07289405
0.08  0.09066649
0.17  0.17275918
0.2  0.23165215
0.21  0.26576117
0.215  0.30113854
0.23  0.33150741
0.25  0.23014357
0.34  0.19413897
0.355  0.1908554
0.39  0.35627845
0.1  0.12054426
0.14  0.11989403
0.18  0.12538109
0.05  0.16433733
0.1045  0.13227671
1.11  0.07669987
0.1  0.19150103
0.1  0.20952995
0.24  0.21083539
0.1  0.03727749
0.1  0.03794529
0.1  0.04169265
0.1  0.07524008
0.1  0.08011252
0.1  0.10224447
0.016  0.12657786
0.1  0.06060939
0.1  0.0678021
0.1  0.06408114
0.12  0.07361182
0.2  0.10126893
0.21  0.03404752
0.27  0.04329546
0.1  0.06541059
0.1  0.04925716
0.1  0.0899117
0.047  0.05004493
0.05  0.06466435
0.066  0.09208791
0.071  0.07002569
0.08  0.10878904
0.097  0.0776941
0.11  0.13855866
0.131  0.13308787
0.168  0.15032968
0.325  0.20468184
0.5  0.26264514
0.621  0.21921684
0.072  0.12954573
0.117  0.11896252
0.122  0.13537527
0.123  0.11633655
0.179  0.10090327
0.028  0.07881947
0.084  0.1059075
0.089  0.08764436
0.1  0.1238478
0.1  0.12178002
0.11  0.06560393
0.24  0.16909592
0.29  0.14602678
0.43  0.13452011
0.1  0.17199314
0.1  0.16993397
0.1  0.14560339
0.02  0.05577959
0.03  0.03918199
0.09  0.06362417
0.04155  0.08246285
0.139  0.08323561
0.239  0.091315
0.1  0.1092408
0.1  0.12989508
0.35  0.15493098
0.045  0.10114611
0.075  0.10946373
0.087  0.1295082
0.232  0.16289877
0.388  0.20669127
0.402  0.22262004
0.168  0.14666565
0.262  0.33935644
0.378  0.21152068
0.067  0.18034224
0.06  0.07540164
0.07  0.06193849
0.11  0.09895852
0.012  0.03173551
0.028  0.02255982
0.069  0.03049269
0.04  0.0563977
0.059  0.08758919
0.21  0.09681586
0.1  0.0727328
0.1  0.05435191
0.1  0.05032517
0.13  0.16714343
0.17  0.1961056
0.24  0.11136332
0.1  0.09760638
0.14  0.13607503
0.1  0.06563103
0.21  0.12253384
0.07  0.03473026
0.045  0.09451571
0.05  0.04838209
0.34  0.23172006
0.46  0.36879307
0.12  0.20468496
0.23  0.22795701
0.3  0.30408995
0.325  0.47571748
0.627  0.42379095
0.685  0.69307112
0.03  0.03360897
0.04  0.03941336
0.05  0.04011275
0.08  0.07665465
0.14  0.16562073
0.1  0.05963186
0.1  0.08583502
0.1  0.09645805
0.204  0.13387601
0.294  0.35953935
0.307  0.20041808
0.3  0.33364803
0.31  0.40247268
0.62  0.42915149
0.079  0.13209919
0.112  0.12906171
0.21  0.10919375
0.1  0.08043868
0.1  0.09546479
0.1  0.10473741
0.1  0.11219222
0.1  0.12682606
0.3  0.21203587
0.5  0.3200355
0.1  0.10474466
0.1  0.1027761
0.1  0.10633462
0.17  0.11605215
0.25  0.16121014
0.28  0.20332372
0.15  0.1803538
0.18  0.23916011
0.22  0.13769648
0.13  0.27334241
0.17  0.16429252
0.25  0.12300589
0.14  0.14673667
0.18  0.19069013
0.24  0.21616433
0.1  0.13388135
0.1  0.09808026
0.1  0.04825811
0.15  0.41841126
0.2  0.37460068
0.2  0.1001326
0.3  0.28360483
0.3  0.17069137
0.2  0.08369354
0.1  0.10850815
0.34  0.49116952
0.46  0.36897601
0.66  0.62124123
0.12  0.15857681
0.13  0.13649963
0.22  0.11961417
0.2  0.4036762
0.35  0.59145322
0.4  0.27150039
0.4  0.38934319
0.4  0.4321076
0.1  0.15006778
0.2  0.15554748
0.2  0.16747196
0.2  0.163057
0.3  0.1545235
0.2  0.15438123
0.63  0.40943961
0.1  0.08638729
0.1  0.10191055
0.13  0.1232347
0.1  0.09970474
0.12  0.17996106
0.31  0.13655836
0.19  0.29849388
0.21  0.2554826
0.41  0.32598396
0.1  0.13333409
0.11  0.14385563
0.12  0.10065507
0.25  0.17956644
0.27  0.23832495
0.41  0.33219601
0.07  0.07236753
0.081  0.12161905
0.102  0.11571618
0.198  0.19825368
0.229  0.13983056
0.105  0.11724073
0.199  0.17432141
0.1  0.09687046
0.1  0.13550093
0.13  0.10958135
0.22  0.16906015
0.22  0.20920711
0.35  0.2211015
0.1  0.10338193
0.16  0.139691
0.23  0.15819072
0.1  0.03334895
0.1  0.17568131
0.2  0.14118538
0.23  0.13863347
0.06  0.0600744
0.08  0.06296303
0.1  0.06232967
0.17  0.22172931
0.18  0.38626215
0.22  0.15898997
0.88  0.37901954
1.54  0.36951353
3.2  0.35698181
0.372  0.57338362
0.781  0.43503501
0.147  0.13184777
0.131  0.16151141
0.207  0.15120322
0.017  0.04331501
0.03  0.04276002
0.04  0.04071261
0.168  0.1971147
0.215  0.36241379
0.295  0.54349283
0.187  0.25998341
0.281  0.23809196
0.399  0.23829749
0.59  0.40967005
0.76  0.3999258
0.77  0.39951619
0.43  0.53595255
0.62  0.51319154
0.1  0.12236079
0.11  0.11561461
0.1  0.04889467
0.1  0.0506022
0.1  0.0493484
0.01  0.06295319
0.05  0.03103788
0.25  0.04579938
0.01  0.01698756
0.01  0.01527395
0.04  0.0127043
0.01  0.01692829
0.01  0.02102372
0.01  0.02324682
0.04  0.01570468
0.04  0.03174755
0.06  0.02919759
0.02  0.01464653
0.02  0.02153452
0.05  0.02659947
0.13  0.18266407
0.18  0.14583901
0.26  0.22848154
0.1  0.08096083
0.1  0.08490709
0.1  0.10440853
0.3  0.29963041
0.46  0.32382569
0.52  0.35307731
0.15  0.16142787
0.18  0.14001194
0.02  0.02416813
0.02  0.02839734
0.03  0.01748009
0.01  0.09476437
0.1  0.03980448
0.1  0.02771721
0.01  0.09247268
0.07  0.05760197
0.15  0.03519939
0.25  0.10409708
0.01  0.01354193
0.02  0.02209508
0.03  0.0264756
0.04  0.04686908
0.06  0.05552277
0.11  0.06124296
0.028  0.03741257
0.036  0.0324972
0.037  0.03069058
0.015  0.01976281
0.044  0.0154664
0.069  0.0325669
0.083  0.03391231
0.01  0.0284235
0.013  0.03272936
0.021  0.02602994
0.057  0.03222894
0.06  0.05096042
0.062  0.03131206
0.139  0.06786262
0.206  0.04354533
0.032  0.15206386
0.049  0.14316747
0.062  0.16538761
0.064  0.08979631
0.083  0.09581568
0.137  0.09648208
0.1  0.20074452
0.1  0.09930138
0.24  0.11563534
0.19  0.19623885
0.3  0.26245256
0.31  0.33410761
0.34  0.29715228
0.54  0.35212724
0.13  0.18767205
0.155  0.16829262
0.17  0.17696009
0.1  0.07711319
0.1  0.1068045
0.11  0.11315002
0.26  0.11976146
0.12  0.08125314
0.02  0.04731395
0.03  0.04073022
0.03  0.04260673
0.04  0.04519915
0.06  0.04709938
0.16  0.05407287
0.03  0.20100547
0.12  0.09733196
0.12  0.1291922
0.13  0.09712384
0.15  0.15477253
0.17  0.1115202
0.2  0.13094483
0.25  0.21011473
0.3  0.17558873
0.013  0.03302408
0.019  0.02673225
0.03  0.02939735
0.03  0.02489498
0.04  0.02151563
0.045  0.03878578
0.046  0.03447793
0.03  0.0401405
0.04  0.04947198
0.08  0.07518046
0.1  0.09109864
0.15  0.18373054
0.21  0.1221276
0.04  0.06820943
0.06  0.05407847
0.07  0.04558161
0.033  0.04469186
0.047  0.0407658
0.01  0.01445975
0.01  0.02011551
0.01  0.0375206
0.016  0.01775514
0.109  0.04674086
0.01  0.07334752
0.037  0.08195749
0.196  0.05775118
0.349  0.11575705
0.358  0.09242807
0.365  0.12177305
0.05  0.04947293
0.05  0.06488434
0.08  0.06236891
0.1  0.06887297
0.1  0.04275739
0.11  0.12959961
0.13  0.13865387
0.21  0.14290717
0.02  0.01989965
0.02  0.0211757
0.02  0.0201718
0.08  0.08875893
0.1  0.07690981
0.1  0.11046082
0.35  0.48908369
0.63  0.60789851
0.72  0.72236118
0.21  0.2077372
0.22  0.22069085
0.31  0.23085601
0.04  0.0507532
0.05  0.03449017
0.06  0.04003242
0.136  0.21477349
0.141  0.15931414
0.255  0.24273785
0.07  0.09754646
0.08  0.08074435
0.08  0.0864062
0.14  0.07427645
0.14  0.07912534
0.16  0.08608218
0.24  0.0692529
0.24  0.07631528
0.24  0.08341639
0.09  0.14428943
0.2  0.17346529
0.24  0.24400062
0.07  0.16219144
0.16  0.17043858
0.18  0.18575759
0.02  0.08882142
0.03  0.08845193
0.04  0.11497363
0.04  0.05503407
0.05  0.05950329
0.05  0.04582473
0.15  0.1536771
0.21  0.18599658
0.28  0.20046072
0.16  0.2185496
0.28  0.35126446
0.54  0.27483851
0.14  0.18645299
0.2  0.19992496
0.23  0.19839993
0.051  0.05550384
0.075  0.08934231
0.368  0.06406924
0.091  0.15090345
0.174  0.16632874
0.272  0.20606351
0.062  0.13527884
0.066  0.1507592
0.122  0.18317608
0.255  0.20023159
0.018  0.1015826
0.032  0.0903189
0.038  0.10241601
0.194  0.09889656
0.25  0.11687598
0.427  0.14667022
0.125  0.07759889
0.202  0.10165951
0.271  0.0988493
0.186  0.17176646
0.1875  0.19239933
0.2  0.21105909
0.1  0.11932923
0.1  0.12039169
0.1  0.13037965
0.24  0.20725001
0.6  0.2356809
0.61  0.37457131
0.21  0.24851772
0.27  0.24470622
0.34  0.317085
0.01  0.05121444
0.02  0.04900666
0.05  0.04453033
0.07  0.03336621
0.08  0.03785851
0.09  0.03324028
0.01  0.08652741
0.18  0.07242275
0.19  0.06714247
0.05  0.05350884
0.07  0.07146301
0.1  0.07171356
0.1055  0.12808474
0.269  0.14976391
0.285  0.12156926
0.1635  0.44404693
0.341  0.49159304
0.451  0.39903249
0.08  0.10988768
0.09  0.08213274
0.11  0.14158662
0.14  0.23457897
0.24  0.23167031
0.56  0.21540535
0.21  0.18181449
0.39  0.2151995
0.45  0.28544616
0.16  0.31669805
0.41  0.58008159
0.53  0.65468399
0.06  0.07408163
0.06  0.07876137
0.08  0.10206727
0.15  0.10885116
0.12  0.12260056
0.17  0.13289921
0.18  0.16126392
0.17  0.21825561
0.24  0.28000966
0.44  0.29399517
0.039  0.08589317
0.053  0.05491604
0.089  0.03901143
0.1  0.09396203
0.16  0.20848524
0.21  0.16405325
0.31  0.22508329
0.18  0.19603266
0.21  0.19143727
0.21  0.21874901
0.08  0.05886638
0.11  0.11441314
0.14  0.06645325
0.09  0.12316924
0.11  0.15335366
0.16  0.19950208
0.11  0.11228322
0.18  0.16713934
0.24  0.13210513
0.17  0.20250811
0.18  0.28318505
0.31  0.31313423
0.58  0.16266385
0.1  0.09173172
0.24  0.1140039
0.79  0.14213589
0.13  0.41673004
0.14  0.25075645
0.17  0.2167655
0.23  0.31279165
0.31  0.32299511
0.34  0.26690946
0.02  0.02362907
0.02  0.02882024
0.02  0.03743437
0.02  0.03926124
0.05  0.04767416
0.11  0.10251136
0.16  0.10345393
0.18  0.11252613
0.2  0.13659158
0.23  0.15854607
0.011  0.06680426
0.046  0.04866876
0.128  0.02060661
0.01  0.03531508
0.02  0.02867346
0.03  0.02257771
0.06  0.02715055
0.05  0.04181733
0.07  0.05111909
0.12  0.06497862
0.03  0.04037005
0.04  0.02167774
0.05  0.05341315
0.1  0.06387102
0.1  0.0698127
0.1  0.07844111
0.19  0.19865871
0.4  0.19539154
0.035  0.14112947
0.09  0.06905158
0.09  0.08085941
0.14  0.06757657
0.17  0.10253576
0.05  0.15636227
0.13  0.10979141
0.18  0.14646152
0.18  0.19290511
0.24  0.14906795
0.29  0.31191563
0.31  0.22871784
0.33  0.22185939
0.56  0.30527704
0.1  0.26047364
0.16  0.19306536
0.16  0.2002905
0.2  0.20709226
0.24  0.26042514
0.3  0.23662119
0.31  0.24353233
0.44  0.25174416
0.021  0.03407491
0.0428  0.03417499
0.053  0.04670159
0.02  0.02819981
0.035  0.04485548
0.05  0.04877214
0.035  0.03189367
0.05  0.02702497
0.078  0.06850878
0.079  0.08986311
0.08  0.0852523
0.039  0.05302552
0.056  0.05670466
0.21  0.08897358
0.1  0.06770449
0.21  0.05665435
0.14  0.24109992
0.1  0.096297
0.22  0.16909005
0.26  0.2236338
0.1  0.11259401
0.14  0.13148896
0.21  0.1460386
0.27  0.13369527
0.27  0.14915612
0.77  0.54774651
0.79  0.51660174
0.97  0.53280808
0.16  0.34469991
0.27  0.31307183
0.46  0.39943887
0.1  0.24619902
0.11  0.25951329
0.21  0.29352181
0.02  0.04043886
0.02  0.01535331
0.02  0.01962338
0.04  0.02021178
0.06  0.06771434
0.09  0.12856277
0.11  0.08843222
0.1  0.12211006
0.15  0.14244913
0.16  0.13779994
0.22  0.18396524
0.14  0.19312264
0.17  0.16477462
0.19  0.2071154
0.23  0.23520491
0.28  0.11501611
0.76  0.11935398
0.26  0.40160267
0.38  0.38534013
0.45  0.45214029
0.18  0.52555504
0.27  0.42140359
0.25  0.25178236
0.34  0.30525876
0.61  0.23140115
0.36  0.59736477
0.37  0.60240577
0.1  0.17984399
0.22  0.24702707
0.3  0.21698593
0.1  0.15759021
0.53  0.43221152
0.41  0.40195274
0.63  0.37700307
0.67  0.47657861
0.09  0.11996524
0.1  0.10543804
0.12  0.1244885
0.135  0.10222836
0.14  0.13106953
0.19  0.15439677
0.33  0.13915255
0.42  0.16098899
0.43  0.16493784
0.07  0.40158208
0.1  0.26102953
0.19  0.26159489
0.275  0.23406781
0.28  0.31763376
0.36  0.33058568
0.39  0.31389743
0.42  0.33094032
0.455  0.41230235
0.07  0.06990628
0.12  0.07646019
0.15  0.08978529
0.11  0.1908854
0.12  0.13896248
0.2  0.26050169
0.26  0.22428274
0.3  0.29192953
0.41  0.19172595
0.1  0.2437779
0.17  0.18511178
0.31  0.25115758
0.14  0.20491844
0.27  0.31175297
0.31  0.18444195
0.15  0.17800727
0.16  0.15131521
0.19  0.16931799
0.1  0.07946023
0.1  0.09341556
0.1  0.09833995
0.1  0.03209477
0.1  0.03585133
0.1  0.05515457
0.11  0.08196281
0.17  0.10839927
0.18  0.14001725
0.09  0.07771874
0.12  0.11928742
0.17  0.07999168
0.09  0.18271882
0.2  0.28671641
0.26  0.23187231
0.1  0.11224899
0.13  0.09631424
0.21  0.11629048
0.22  0.30897382
0.26  0.25976818
0.34  0.37562648
0.029  0.04783976
0.041  0.05987465
0.148  0.06324015
0.23  0.27773335
0.47  0.4498757
0.57  0.4933687
0.23  0.13631727
0.33  0.15491065
0.27  0.40531468
0.31  0.45922637
0.32  0.45331361
0.36  0.47976515
0.5  0.50986286
0.73  0.53730176
0.09  0.08303773
0.14  0.09034134
0.11  0.07563469
0.15  0.12001971
0.16  0.07791753
0.19  0.13477777
0.2  0.07360725
0.36  0.09407148
0.39  0.06850629
0.01  0.33607812
0.11  0.2596834
0.13  0.26279695
0.13  0.38635942
0.14  0.21893423
0.2  0.2555685
0.25  0.32354662
0.44  0.19333348
0.45  0.44218323
0.01  0.00824166
0.01  0.00863978
0.01  0.01185328
0.01  0.01178769
0.1  0.0085755
0.1  0.01026237
0.1  0.00838945
0.1  0.00994966
0.1  0.01184683
0.03  0.02702594
0.05  0.0357451
0.05  0.02885489
0.03  0.05758842
0.06  0.06469251
0.06  0.0776038
0.1  0.04420009
0.1  0.04337792
0.1  0.05442705
0.1  0.05021601
0.1  0.05864012
0.1  0.17810576
0.1  0.11947127
0.15  0.1405613
0.2  0.10817092
0.2  0.13926713
0.02  0.05759886
0.06  0.03900354
0.13  0.02980913
0.03  0.05115786
0.065  0.08822143
0.07  0.07155796
0.06  0.08362141
0.09  0.10078484
0.15  0.15280361
0.27  0.1785019
0.03  0.05575709
0.03  0.02860112
0.03  0.03953078
0.08  0.03422705
0.01  0.01105981
0.01  0.00899034
0.01  0.02543054
0.011  0.01770587
0.012  0.01666352
0.019  0.01409743
0.02  0.00670629
0.0205  0.02723552
0.141  0.02379326
0.3  0.4150501
0.42  0.39527253
0.66  0.50704376
0.11  0.05878396
0.13  0.08300314
0.13  0.11644855
0.02  0.04321214
0.02  0.04287859
0.03  0.03612984
0.22  0.08221343
0.43  0.16134008
0.01  0.21801236
0.23  0.11214296
0.43  0.16608782
0.1  0.14386726
0.11  0.09862716
0.33  0.15957737
0.15  0.12201823
0.22  0.18598359
0.22  0.36438574
0.26  0.09709836
0.29  0.14865679
0.11  0.07173431
0.12  0.08636028
0.19  0.08253442
0.09  0.11270965
0.36  0.08737234
0.07  0.08085946
0.07  0.13195359
0.07  0.07201265
0.13  0.09717251
0.15  0.07290575
0.08  0.32164593
0.14  0.27290373
0.15  0.26495375
0.16  0.24903113
0.22  0.23747894
0.3  0.2735729
0.32  0.40219314
0.34  0.2062273
0.39  0.34056521
0.1  0.02924536
0.1  0.03064374
0.1  0.03318394
0.1  0.04152795
0.1  0.02392295
0.1  0.03592448
0.1  0.03657851
0.1  0.03138021
0.1  0.04090312
0.1  0.102702
0.1  0.1126801
0.1  0.14133767
0.2  0.10778535
0.21  0.12888849
0.21  0.12959668
0.21  0.12588391
0.33  0.14125464
0.34  0.16188757
0.1  0.10876886
0.1  0.12702351
0.1  0.08923321
0.1  0.12430228
0.1  0.11013576
0.11  0.10380643
0.1  0.05958701
0.1  0.07588785
0.1  0.0630284
0.1  0.07278513
0.1  0.08520814
0.1  0.06838218
0.1  0.08022977
0.11  0.07848526
0.11  0.08688199
0.053  0.07412819
0.151  0.07367365
0.466  0.0662115
0.01  0.45912162
0.105  0.44001563
0.327  0.24767699
0.367  0.19209154
0.405  0.16601469
0.423  0.21117698
0.04  0.0305043
0.06  0.04375994
0.06  0.04729422
0.06  0.09506089
0.16  0.07957921
0.17  0.08514949
0.1  0.10112697
0.1  0.23859528
0.2  0.09814162
0.1  0.12689957
0.2  0.12806469
0.3  0.15753817
0.03  0.07055577
0.03  0.07298831
0.04  0.08066335
0.04  0.08530404
0.08  0.06033301
0.1  0.09288086
0.1  0.09660965
0.09  0.15739407
0.12  0.20044343
0.16  0.25610144
0.24  0.25168084
0.34  0.16132089
0.39  0.36091382
0.48  0.28783583
0.52  0.13091546
0.53  0.18962322
0.02  0.02948651
0.02  0.03583409
0.02  0.04542287
0.13  0.10680042
0.15  0.07340546
0.2  0.08707705
0.27  0.38410413
0.3  0.29643456
0.36  0.25611162
0.93  0.10314516
0.02  0.04501081
0.02  0.04759465
0.03  0.04260086
0.06  0.06221344
0.06  0.03179429
0.13  0.03527535
0.22  0.09369191
0.38  0.04943861
0.03  0.10090108
0.04  0.118393
0.04  0.14770926
0.07  0.11912887
0.1  0.15016255
0.1  0.17033278
0.17  0.20753667
0.24  0.10797451
0.25  0.21303294
0.0119  0.0124767
0.0119  0.01918644
0.0119  0.01260645
0.0119  0.01052832
0.02  0.01448661
0.02  0.01302616
0.02  0.009513
0.02  0.01713251
0.02  0.01582547
0.01  0.01033883
0.01  0.01452587
0.02  0.00844544
0.03  0.02141144
0.0757  0.09881152
0.1  0.05210022
0.102  0.07573952
0.107  0.05755378
0.115  0.0737109
0.119  0.0459542
0.0511  0.19445654
0.138  0.11809762
0.146  0.14026528
0.185  0.21131834
0.193  0.12763592
0.256  0.23193354
0.0712  0.1233656
0.1045  0.11164275
0.14  0.09212766
0.032  0.0798619
0.055  0.07668546
0.066  0.10941083
0.01  0.02147984
0.02  0.02814039
0.05  0.03699528
0.06  0.06341646
0.07  0.05208542
0.17  0.08245788
0.1  0.12165976
0.1  0.13942007
0.29  0.1146612
0.22  0.23417855
0.3  0.27660939
0.4  0.33556103
0.06  0.09951708
0.07  0.09312301
0.1  0.08877591
0.18  0.10701773
0.2  0.15525531
0.22  0.24437138
0.13  0.26127723
0.2  0.32744171
0.22  0.2503201
0.51  0.35177969
0.53  0.30547625
0.78  0.46538238
0.1  0.35017783
0.13  0.23785429
